0.699443	0.140337
0.690056	0.140951
0.694757	0.143677
0.696723	0.136773
0.712437	0.136347
0.718333	0.137734
0.693788	0.161779
0.708162	0.135225
0.710964	0.143573
0.717772	0.137935
0.719601	0.138763
0.721971	0.143684
0.732000	0.144758
0.743140	0.155821
0.762114	0.153831
0.750458	0.164706
0.924596	0.150510
0.833633	0.178017
0.804306	0.130540
0.820432	0.156646
0.830682	0.160863
0.854669	0.170678
0.776759	0.137083
0.820056	0.160329
0.803321	0.158974
0.819398	0.143142
0.813899	0.169361
0.808639	0.189925
0.998096	0.202705
0.855091	0.147802
0.851571	0.191454
0.846276	0.166405
0.849550	0.181863
0.898593	0.175219
0.901301	0.189048
0.914559	0.190548
0.917930	0.166781
0.938766	0.211031
0.910332	0.190657
0.906773	0.190156
0.891777	0.181276
0.905072	0.196152
0.918331	0.194875
0.922019	0.186936
0.931480	0.183683
0.927394	0.207716
0.938877	0.207728
0.945419	0.185195
0.967712	0.184330
0.956316	0.190448
1.026828	0.213103
1.024305	0.216853
1.043498	0.222002
1.040549	0.209321
1.004613	0.219677
1.010984	0.195317
1.016882	0.198273
1.031130	0.218524
1.097730	0.229099
1.032654	0.220984
1.037008	0.203850
1.043871	0.224574
1.061030	0.231019
1.074827	0.225631
1.073149	0.230476
1.083702	0.225436
1.113253	0.219871
1.158044	0.247166
1.157406	0.184372
1.145805	0.227945
1.107985	0.247767
1.143250	0.206189
1.131471	0.230341
1.168278	0.202756
1.132478	0.221800
1.148402	0.227667
1.154338	0.236650
1.168708	0.239140
1.198887	0.212595
1.193129	0.229932
1.244218	0.232726
1.196343	0.232754
1.239506	0.251046
1.263432	0.269916
1.272129	0.241897
1.284495	0.283175
1.258672	0.284382
1.258092	0.249611
1.262128	0.236787
1.277790	0.275946
1.262874	0.278657
1.280271	0.257895
1.295139	0.277820
1.300109	0.266235
1.321884	0.263608
1.306393	0.300444
1.330832	0.269743
1.336835	0.246779
1.349812	0.308325
1.494562	0.314988
1.453979	0.299929
1.448894	0.312665
1.380776	0.327355
1.412058	0.287914
1.418894	0.264847
1.420577	0.269755
1.435748	0.293882
1.502494	0.320013
1.558673	0.285438
1.577564	0.319762
1.503549	0.336745
1.666176	0.350367
1.438117	0.369072
1.511404	0.301715
2.165574	0.355088
2.262391	0.484170
2.547793	0.398753
2.225061	0.500422
1.607634	0.389546
1.606905	0.380624
1.684708	0.367081
1.641143	0.388402
1.694628	0.342824
1.899026	0.406932
2.062051	0.402067
2.172330	0.372563
1.864813	0.378737
1.629709	0.344907
1.705769	0.309152
1.662804	0.318194
1.750889	0.315948
1.938587	0.402787
1.994368	0.316124
2.048718	0.436994
1.701601	0.391909
1.749205	0.392074
1.719501	0.392657
1.734081	0.339570
1.717159	0.341537
1.743121	0.372738
1.742672	0.358584
1.753649	0.341236
1.838767	0.371183
1.795193	0.367087
1.811093	0.307304
1.818320	0.352087
1.821021	0.393364
1.817172	0.385399
1.825631	0.362421
1.902590	0.371971
1.862151	0.357045
1.865286	0.398578
2.007417	0.414218
2.131014	0.414485
1.864804	0.351761
1.938155	0.383905
1.909300	0.371030
1.915399	0.407930
1.952280	0.397503
1.996845	0.355366
1.986741	0.410410
1.984188	0.398851
2.008789	0.430666
2.088927	0.407278
2.046299	0.493711
2.046495	0.454719
2.280680	0.455244
2.088608	0.397354
2.036638	0.459824
2.049507	0.430011
2.067622	0.456438
2.071815	0.420231
2.079734	0.479977
2.082628	0.453657
2.116988	0.450969
2.129342	0.434018
2.136556	0.439402
2.159019	0.432038
2.188765	0.444636
2.348779	0.503748
2.324737	0.464354
2.325443	0.484557
2.295744	0.542839
2.570732	0.562241
2.545820	0.434221
2.425130	0.530184
2.235200	0.513970
2.271628	0.458043
2.357641	0.511203
2.336548	0.510827
2.314827	0.490794
2.344949	0.436123
2.340551	0.464658
2.362064	0.485384
2.339532	0.503618
2.359642	0.447047
2.364435	0.497095
2.384188	0.515040
2.433689	0.508350
2.426423	0.476102
2.513523	0.532237
2.453129	0.516754
2.453210	0.547557
2.508603	0.565680
2.512647	0.510782
2.544527	0.485304
2.520369	0.571317
2.523502	0.512556
2.595155	0.573729
2.609843	0.589210
2.574062	0.469035
2.595127	0.556729
2.587405	0.525545
2.577995	0.560612
2.592516	0.615971
2.602263	0.595711
2.618483	0.594152
2.639492	0.640817
2.627562	0.572369
2.698958	0.576944
2.713347	0.540936
2.682310	0.599512
2.708856	0.628686
2.825115	0.547574
2.631672	0.593053
2.557242	0.546989
2.918036	0.611475
2.651210	0.679846
2.933856	0.575673
2.861463	0.700145
2.855068	0.720039
2.856446	0.683753
2.888550	0.687008
2.914144	0.708915
2.909892	0.674843
2.894762	0.683229
2.938464	0.658791
2.917187	0.626679
3.075297	0.773052
3.087129	0.765256
3.126947	0.778131
3.090872	0.779727
3.752555	0.816696
3.869712	0.830283
3.904804	0.768064
3.910421	0.904132
3.040700	0.614839
3.390846	0.705381
3.173401	0.701943
3.133432	0.622982
3.686074	0.867942
3.934596	0.773494
3.906431	0.878321
3.895767	0.931585
3.234463	0.736449
3.372434	0.792065
3.853714	0.697219
3.217919	0.709389
3.266582	0.750847
3.222063	0.688981
3.234477	0.712463
3.246543	0.761187
3.453271	0.660502
3.354554	0.779753
3.638512	0.802470
3.431770	0.835562
3.323614	0.775123
3.336254	0.691188
3.508142	0.799962
3.403036	0.731708
3.435377	0.803019
3.424186	0.730973
3.478416	0.708149
3.459987	0.786486
3.495129	0.815085
3.511830	0.758424
3.531461	0.717208
3.599876	0.808621
3.886601	0.878991
3.912550	0.862092
3.863844	0.773592
3.948810	0.824288
3.734651	0.988332
3.681518	0.955013
3.718757	0.856903
3.740117	0.937038
3.683748	0.902809
3.718073	0.991384
3.737149	1.010064
3.769738	0.988497
4.037009	0.872508
4.070521	0.932154
4.166141	0.965519
4.037455	0.829922
3.896150	0.817413
3.835323	0.808326
3.863792	0.895178
3.856626	0.854641
3.939562	0.876731
3.900122	0.794909
3.966886	0.807953
3.908817	0.946854
3.943477	0.922896
3.962657	0.864113
4.026664	0.956665
3.990020	0.942115
5.504614	1.351532
5.614017	1.337638
5.637288	1.354345
5.728853	1.389996
4.503326	1.120532
4.444187	1.120266
4.497568	1.014143
4.522770	1.186233
4.345839	1.088814
4.315657	1.040136
4.285470	0.956345
4.318050	1.045037
4.264859	1.049750
4.416577	1.048951
4.387713	0.960719
4.429855	1.045906
4.456779	1.048580
4.608685	1.066745
4.626554	1.248309
4.700148	1.046511
4.426012	1.040169
4.441025	1.107243
4.403330	1.064995
4.445433	1.017363
4.366813	1.045311
4.455788	1.056080
4.467397	1.089172
4.513046	1.060538
4.523910	1.156203
4.551202	1.388507
4.556538	1.179419
4.380290	1.229464
6.243504	1.477356
6.089999	1.448558
6.153225	1.482394
6.164982	1.280965
4.683715	0.962102
4.624730	1.108210
4.644317	1.156683
4.645429	1.172603
4.686783	1.116820
4.638290	1.239826
4.720998	1.268738
4.802607	1.240812
4.741816	1.021950
4.767642	1.000201
4.782116	1.194947
4.825877	1.162986
6.333739	1.581438
6.337112	1.599602
6.426933	1.615478
6.258970	1.600701
5.220532	1.390114
5.015684	1.369905
5.025190	1.314044
5.081027	1.300608
5.895274	1.531238
5.908407	1.486397
5.977554	1.343694
5.949107	1.214043
5.154686	1.375126
5.235044	1.373672
5.270617	1.403801
5.274834	1.471467
7.308390	1.651862
7.412819	1.819521
7.422173	1.815735
7.439715	1.828320
5.388439	1.480613
4.523822	0.662556
3.070387	0.701787
2.871239	0.760647
2.931195	0.708334
2.810340	0.760617
2.953587	0.692540
2.840251	0.675804
3.083746	0.801746
3.266915	0.733451
3.015903	0.859699
3.132840	0.755044
3.320858	0.880248
3.187125	0.800292
3.354349	0.852148
3.210765	0.835377
3.065902	0.765877
2.932763	0.787241
2.923241	0.787260
3.093607	0.744900
3.035248	0.768580
3.058107	0.740510
3.028422	0.758910
3.160418	0.788763
3.260744	0.720791
3.429060	0.755230
2.978244	0.771434
3.227632	0.797482
2.966617	0.779310
3.005968	0.791608
3.240133	0.777045
3.296404	0.722753
3.176318	0.837811
3.078263	0.817358
3.054392	0.825991
3.172300	0.885125
3.359932	0.769670
3.241579	0.922483
3.335936	0.782207
3.140405	0.826640
3.283548	0.913192
3.394074	0.845166
3.255595	0.992445
3.289192	0.835894
3.250691	0.834424
3.471399	0.823169
3.527288	0.850252
3.589454	0.898777
3.301381	0.949483
3.517600	0.962989
3.475321	0.885982
3.737998	1.053302
4.062721	0.870319
5.130325	0.943767
4.507775	1.112580
5.341695	0.963688
5.388140	1.006759
4.015154	1.013905
4.050705	0.957312
3.791803	0.916556
4.133419	0.880704
4.523597	1.051903
3.725700	0.967380
3.791325	1.140392
3.731833	0.936750
3.549509	0.943890
3.523258	1.043014
3.621596	0.939282
3.696001	1.087595
3.687605	0.975256
3.971791	1.106936
3.843943	1.180484
3.669982	1.076105
3.728753	0.956498
3.717808	1.014050
3.740670	1.105718
3.754894	0.913853
3.792916	1.089153
3.711453	1.044224
3.725129	0.995298
3.869642	1.119036
3.861621	0.956907
3.884515	1.231685
3.809139	1.040219
3.914088	1.086452
3.850930	1.127368
4.065369	1.189723
4.377680	1.108837
4.435777	1.129708
4.200089	1.191703
3.997748	1.059399
4.031788	1.138523
3.947272	1.191547
4.082870	1.110719
4.116754	1.277113
4.015566	1.107734
4.520259	1.243061
4.308319	1.162673
4.394353	1.213122
4.515367	1.144536
4.386104	1.273623
4.626124	1.280496
4.217783	1.377197
4.306582	1.366138
4.488022	1.287130
4.481921	1.210080
4.484853	1.319169
4.372141	1.239378
4.640415	1.309922
4.725538	1.141824
4.315963	1.177946
4.786500	1.286104
4.500207	1.402992
4.592355	1.429438
4.589312	1.361171
4.490808	1.336177
4.427271	1.205469
4.445061	1.179399
4.388132	1.337052
4.493082	1.326001
4.632354	1.328892
4.881966	1.227661
4.522894	1.348490
4.523487	1.309250
6.087198	1.916863
6.459608	1.941894
6.414060	1.964966
6.593733	1.931182
5.577793	1.360647
4.596932	1.448188
4.731807	1.285281
4.760390	1.475059
4.905021	1.405699
4.702871	1.477188
5.082864	1.538253
5.030415	1.547078
4.757490	1.521146
4.986411	1.594596
4.909409	1.439645
4.807865	1.538158
4.984157	1.507897
4.836589	1.413506
4.957795	1.444520
4.970653	1.567919
5.092289	1.621089
5.107165	1.463085
5.110646	1.520264
5.196936	1.455033
5.040483	1.678091
5.781862	1.756158
5.457286	1.763632
5.330953	1.510729
5.243967	1.531183
5.576691	1.514496
4.971589	1.554562
5.382326	1.621773
5.634264	1.821470
5.843628	1.808886
6.013559	1.864640
6.518659	1.849180
5.660046	1.648148
5.285195	1.568429
5.326489	1.588971
5.417950	1.601083
5.321464	1.838264
5.357766	1.855829
5.666751	1.769222
5.383985	1.819928
5.936612	1.755667
5.639494	1.750435
5.996611	1.777668
5.800423	1.776301
5.562274	1.701429
6.231929	1.362415
6.194335	1.656250
5.397310	1.807777
5.731648	1.866238
5.882387	1.766524
5.687894	1.748284
6.016215	1.809558
5.945084	1.852919
5.914064	1.710465
5.815025	1.841836
5.547876	1.755952
6.600819	1.703051
6.186553	1.832819
6.119454	1.825820
6.453648	1.751273
6.231408	2.180436
6.285978	2.156226
6.932736	2.166658
6.636424	2.204547
6.158038	1.900173
6.108105	1.981432
6.821571	2.039318
6.454624	1.961721
6.674307	1.864906
6.475836	1.838258
6.664054	1.867703
6.727714	1.892108
6.534016	1.906389
6.242501	1.988493
6.203297	1.962829
6.526415	1.945399
7.181189	2.290122
7.038064	2.332969
7.654599	2.336874
7.016997	2.367919
6.436491	2.029267
6.765024	2.041954
6.878584	2.045970
6.385366	2.013751
6.922378	1.973410
6.863658	2.002324
6.877546	1.993511
7.336099	1.970359
6.581529	2.081644
6.570532	2.025150
6.590465	2.090407
6.651813	2.049325
8.210212	2.688008
8.409633	2.694090
8.883308	2.722604
8.762891	2.571506
6.938239	2.059895
6.837769	2.171064
6.972485	2.146842
6.831413	2.250081
7.611949	2.143138
7.762837	2.163876
7.588474	2.145438
7.810540	2.195831
7.290097	2.295434
6.972546	2.297078
